año,mes,provincia,pais_residencia,pernoctaciones,total_viajeros,media_pernoctaciones,fecha
2016,Septiembre,Barcelona,Suecia,1872.0,523.0,3.58,2016-09-01
2016,Octubre,Barcelona,Suecia,1239.0,471.0,2.63,2016-10-01
2016,Noviembre,Barcelona,Suecia,1481.0,399.0,3.71,2016-11-01
2016,Diciembre,Barcelona,Suecia,912.0,272.0,3.35,2016-12-01
2016,Enero,Barcelona,Resto de la UE,1678.0,305.0,5.5,2016-01-01
2016,Febrero,Barcelona,Resto de la UE,1966.0,386.0,5.09,2016-02-01
2016,Marzo,Barcelona,Resto de la UE,1994.0,399.0,5.0,2016-03-01
2016,Abril,Barcelona,Resto de la UE,2193.0,386.0,5.68,2016-04-01
2016,Mayo,Barcelona,Resto de la UE,2597.0,665.0,3.91,2016-05-01
2016,Junio,Barcelona,Resto de la UE,2622.0,504.0,5.2,2016-06-01
2016,Julio,Barcelona,Resto de la UE,1522.0,355.0,4.29,2016-07-01
2016,Agosto,Barcelona,Resto de la UE,1193.0,327.0,3.65,2016-08-01
2016,Septiembre,Barcelona,Resto de la UE,3002.0,548.0,5.48,2016-09-01
2016,Octubre,Barcelona,Resto de la UE,2609.0,548.0,4.76,2016-10-01
2016,Noviembre,Barcelona,Resto de la UE,2100.0,321.0,6.54,2016-11-01
2016,Diciembre,Barcelona,Resto de la UE,2109.0,371.0,5.68,2016-12-01
2016,Enero,Barcelona,Noruega,167.0,48.0,3.48,2016-01-01
2016,Febrero,Barcelona,Noruega,846.0,102.0,8.29,2016-02-01
2016,Marzo,Barcelona,Noruega,1103.0,300.0,3.68,2016-03-01
2016,Abril,Barcelona,Noruega,621.0,203.0,3.06,2016-04-01
2016,Mayo,Barcelona,Noruega,1403.0,356.0,3.94,2016-05-01
2016,Junio,Barcelona,Noruega,1357.0,436.0,3.11,2016-06-01
2016,Julio,Barcelona,Noruega,4196.0,967.0,4.34,2016-07-01
2016,Agosto,Barcelona,Noruega,1040.0,213.0,4.88,2016-08-01
2016,Septiembre,Barcelona,Noruega,894.0,299.0,2.99,2016-09-01
2016,Octubre,Barcelona,Noruega,1556.0,495.0,3.14,2016-10-01
2016,Noviembre,Barcelona,Noruega,361.0,152.0,2.38,2016-11-01
2016,Diciembre,Barcelona,Noruega,261.0,105.0,2.49,2016-12-01
2016,Enero,Barcelona,Rusia,4565.0,676.0,6.75,2016-01-01
2016,Febrero,Barcelona,Rusia,1600.0,283.0,5.65,2016-02-01
2016,Marzo,Barcelona,Rusia,1427.0,206.0,6.93,2016-03-01
2016,Abril,Barcelona,Rusia,1614.0,302.0,5.34,2016-04-01
2016,Mayo,Barcelona,Rusia,2347.0,487.0,4.82,2016-05-01
2016,Junio,Barcelona,Rusia,3840.0,769.0,4.99,2016-06-01
2016,Julio,Barcelona,Rusia,4247.0,693.0,6.13,2016-07-01
2016,Agosto,Barcelona,Rusia,5280.0,744.0,7.1,2016-08-01
2016,Septiembre,Barcelona,Rusia,3642.0,802.0,4.54,2016-09-01
2016,Octubre,Barcelona,Rusia,2065.0,516.0,4.0,2016-10-01
2016,Noviembre,Barcelona,Rusia,2340.0,587.0,3.99,2016-11-01
2016,Diciembre,Barcelona,Rusia,1465.0,430.0,3.41,2016-12-01
2016,Enero,Barcelona,Suiza,643.0,205.0,3.14,2016-01-01
2016,Febrero,Barcelona,Suiza,1352.0,412.0,3.28,2016-02-01
2016,Marzo,Barcelona,Suiza,1682.0,535.0,3.14,2016-03-01
2016,Abril,Barcelona,Suiza,1889.0,615.0,3.07,2016-04-01
2016,Mayo,Barcelona,Suiza,2157.0,621.0,3.47,2016-05-01
2016,Junio,Barcelona,Suiza,2116.0,528.0,4.01,2016-06-01
2016,Julio,Barcelona,Suiza,1812.0,486.0,3.73,2016-07-01
2016,Agosto,Barcelona,Suiza,1509.0,302.0,5.0,2016-08-01
2016,Septiembre,Barcelona,Suiza,1072.0,422.0,2.54,2016-09-01
2016,Octubre,Barcelona,Suiza,2768.0,839.0,3.3,2016-10-01
2016,Noviembre,Barcelona,Suiza,770.0,265.0,2.91,2016-11-01
2016,Diciembre,Barcelona,Suiza,633.0,176.0,3.6,2016-12-01
2016,Enero,Barcelona,Resto de Europa,1415.0,375.0,3.77,2016-01-01
2016,Febrero,Barcelona,Resto de Europa,1067.0,348.0,3.07,2016-02-01
2016,Marzo,Barcelona,Resto de Europa,1590.0,331.0,4.8,2016-03-01
2016,Abril,Barcelona,Resto de Europa,1560.0,397.0,3.93,2016-04-01
2016,Mayo,Barcelona,Resto de Europa,1532.0,406.0,3.77,2016-05-01
2016,Junio,Barcelona,Resto de Europa,2178.0,510.0,4.27,2016-06-01
2016,Julio,Barcelona,Resto de Europa,1490.0,417.0,3.57,2016-07-01
2016,Agosto,Barcelona,Resto de Europa,2243.0,437.0,5.13,2016-08-01
2016,Septiembre,Barcelona,Resto de Europa,2701.0,910.0,2.97,2016-09-01
2016,Octubre,Barcelona,Resto de Europa,2051.0,612.0,3.35,2016-10-01
2016,Noviembre,Barcelona,Resto de Europa,1953.0,394.0,4.96,2016-11-01
2016,Diciembre,Barcelona,Resto de Europa,1322.0,220.0,6.01,2016-12-01
2016,Enero,Barcelona,Estados Unidos,3758.0,748.0,5.02,2016-01-01
2016,Febrero,Barcelona,Estados Unidos,2130.0,507.0,4.2,2016-02-01
2016,Marzo,Barcelona,Estados Unidos,3394.0,1000.0,3.39,2016-03-01
2016,Abril,Barcelona,Estados Unidos,2629.0,655.0,4.01,2016-04-01
2016,Mayo,Barcelona,Estados Unidos,5525.0,1568.0,3.52,2016-05-01
2016,Junio,Barcelona,Estados Unidos,8320.0,2918.0,2.85,2016-06-01
2016,Julio,Barcelona,Estados Unidos,7222.0,1983.0,3.64,2016-07-01
2016,Agosto,Barcelona,Estados Unidos,5761.0,1759.0,3.28,2016-08-01
2016,Septiembre,Barcelona,Estados Unidos,4636.0,1527.0,3.04,2016-09-01
2016,Octubre,Barcelona,Estados Unidos,5473.0,1544.0,3.54,2016-10-01
2016,Noviembre,Barcelona,Estados Unidos,3680.0,959.0,3.84,2016-11-01
2016,Diciembre,Barcelona,Estados Unidos,4569.0,1236.0,3.7,2016-12-01
2016,Enero,Barcelona,Resto de América,9642.0,1503.0,6.42,2016-01-01
2016,Febrero,Barcelona,Resto de América,7797.0,752.0,10.37,2016-02-01
2016,Marzo,Barcelona,Resto de América,8690.0,974.0,8.92,2016-03-01
2016,Abril,Barcelona,Resto de América,9106.0,1045.0,8.71,2016-04-01
2016,Mayo,Barcelona,Resto de América,9079.0,997.0,9.11,2016-05-01
2016,Junio,Barcelona,Resto de América,11055.0,1757.0,6.29,2016-06-01
2016,Julio,Barcelona,Resto de América,7745.0,2379.0,3.26,2016-07-01
2016,Agosto,Barcelona,Resto de América,5715.0,1468.0,3.89,2016-08-01
2016,Septiembre,Barcelona,Resto de América,8618.0,1695.0,5.08,2016-09-01
2016,Octubre,Barcelona,Resto de América,6701.0,1319.0,5.08,2016-10-01
2016,Noviembre,Barcelona,Resto de América,4987.0,837.0,5.96,2016-11-01
2016,Diciembre,Barcelona,Resto de América,7135.0,1470.0,4.85,2016-12-01
2016,Enero,Barcelona,Países africanos,2234.0,507.0,4.41,2016-01-01
2016,Febrero,Barcelona,Países africanos,1692.0,387.0,4.37,2016-02-01
2016,Marzo,Barcelona,Países africanos,2487.0,488.0,5.1,2016-03-01
2016,Abril,Barcelona,Países africanos,2679.0,602.0,4.45,2016-04-01
2016,Mayo,Barcelona,Países africanos,2328.0,484.0,4.81,2016-05-01
2016,Junio,Barcelona,Países africanos,1052.0,223.0,4.72,2016-06-01
2016,Julio,Barcelona,Países africanos,2244.0,597.0,3.76,2016-07-01
2016,Agosto,Barcelona,Países africanos,5795.0,1036.0,5.59,2016-08-01
2016,Septiembre,Barcelona,Países africanos,1314.0,302.0,4.35,2016-09-01
2016,Octubre,Barcelona,Países africanos,1814.0,475.0,3.82,2016-10-01
2016,Noviembre,Barcelona,Países africanos,1247.0,240.0,5.2,2016-11-01
2016,Diciembre,Barcelona,Países africanos,1229.0,231.0,5.32,2016-12-01
2016,Enero,Barcelona,Resto del mundo,12179.0,1619.0,7.52,2016-01-01
2016,Febrero,Barcelona,Resto del mundo,16455.0,2252.0,7.31,2016-02-01
2016,Marzo,Barcelona,Resto del mundo,12935.0,1698.0,7.62,2016-03-01
2016,Abril,Barcelona,Resto del mundo,13537.0,1989.0,6.81,2016-04-01
2016,Mayo,Barcelona,Resto del mundo,15955.0,2790.0,5.72,2016-05-01
2016,Junio,Barcelona,Resto del mundo,14665.0,2211.0,6.63,2016-06-01
2016,Julio,Barcelona,Resto del mundo,12629.0,2867.0,4.4,2016-07-01
2016,Agosto,Barcelona,Resto del mundo,10459.0,2288.0,4.57,2016-08-01
2016,Septiembre,Barcelona,Resto del mundo,12251.0,3253.0,3.77,2016-09-01
2016,Octubre,Barcelona,Resto del mundo,14338.0,3242.0,4.42,2016-10-01
2016,Noviembre,Barcelona,Resto del mundo,11377.0,1776.0,6.41,2016-11-01
2016,Diciembre,Barcelona,Resto del mundo,10881.0,1809.0,6.01,2016-12-01
2016,Enero,Girona,Total,20839.0,6008.0,3.47,2016-01-01
2016,Febrero,Girona,Total,26647.0,7765.0,3.43,2016-02-01
2016,Marzo,Girona,Total,34497.0,10801.0,3.19,2016-03-01
2016,Abril,Girona,Total,54262.0,14669.0,3.7,2016-04-01
2016,Mayo,Girona,Total,112312.0,25095.0,4.48,2016-05-01
2016,Junio,Girona,Total,211407.0,36109.0,5.85,2016-06-01
2016,Julio,Girona,Total,631149.0,89653.0,7.04,2016-07-01
2016,Agosto,Girona,Total,880631.0,92691.0,9.5,2016-08-01
2016,Septiembre,Girona,Total,272338.0,35150.0,7.75,2016-09-01
2016,Octubre,Girona,Total,88617.0,21416.0,4.14,2016-10-01
2016,Noviembre,Girona,Total,11869.0,4664.0,2.54,2016-11-01
2016,Diciembre,Girona,Total,27328.0,10644.0,2.57,2016-12-01
2016,Enero,Girona,España,14702.0,5221.0,2.82,2016-01-01
2016,Febrero,Girona,España,14307.0,5933.0,2.41,2016-02-01
2016,Marzo,Girona,España,23477.0,8489.0,2.77,2016-03-01
2016,Abril,Girona,España,17628.0,7171.0,2.46,2016-04-01
2016,Mayo,Girona,España,32500.0,10642.0,3.05,2016-05-01
2016,Junio,Girona,España,70621.0,17753.0,3.98,2016-06-01
2016,Julio,Girona,España,173431.0,26388.0,6.57,2016-07-01
2016,Agosto,Girona,España,267759.0,29045.0,9.22,2016-08-01
2016,Septiembre,Girona,España,69336.0,12813.0,5.41,2016-09-01
2016,Octubre,Girona,España,31555.0,11031.0,2.86,2016-10-01
2016,Noviembre,Girona,España,7431.0,3534.0,2.1,2016-11-01
2016,Diciembre,Girona,España,20764.0,8754.0,2.37,2016-12-01
2016,Enero,Girona,Extranjeros,787.0,787.0,1.0,2016-01-01
2016,Febrero,Girona,Extranjeros,1832.0,1832.0,1.0,2016-02-01
2016,Marzo,Girona,Extranjeros,2311.0,2311.0,1.0,2016-03-01
2016,Abril,Girona,Extranjeros,7497.0,7497.0,1.0,2016-04-01
2016,Mayo,Girona,Extranjeros,14453.0,14453.0,1.0,2016-05-01
2016,Junio,Girona,Extranjeros,18356.0,18356.0,1.0,2016-06-01
2016,Julio,Girona,Extranjeros,63265.0,63265.0,1.0,2016-07-01
2016,Agosto,Girona,Extranjeros,63646.0,63646.0,1.0,2016-08-01
2016,Septiembre,Girona,Extranjeros,22337.0,22337.0,1.0,2016-09-01
2016,Octubre,Girona,Extranjeros,10384.0,10384.0,1.0,2016-10-01
2016,Noviembre,Girona,Extranjeros,1130.0,1130.0,1.0,2016-11-01
2016,Diciembre,Girona,Extranjeros,1890.0,1890.0,1.0,2016-12-01
2016,Enero,Girona,Unión Europea (sin España),5034.0,645.0,7.8,2016-01-01
2016,Febrero,Girona,Unión Europea (sin España),11366.0,1709.0,6.65,2016-02-01
2016,Marzo,Girona,Unión Europea (sin España),8898.0,1858.0,4.79,2016-03-01
2016,Abril,Girona,Unión Europea (sin España),28186.0,5839.0,4.83,2016-04-01
2016,Mayo,Girona,Unión Europea (sin España),73769.0,13535.0,5.45,2016-05-01
2016,Junio,Girona,Unión Europea (sin España),125249.0,16300.0,7.68,2016-06-01
2016,Julio,Girona,Unión Europea (sin España),422625.0,58661.0,7.2,2016-07-01
2016,Agosto,Girona,Unión Europea (sin España),588453.0,60172.0,9.78,2016-08-01
2016,Septiembre,Girona,Unión Europea (sin España),188144.0,20098.0,9.36,2016-09-01
2016,Octubre,Girona,Unión Europea (sin España),48297.0,9271.0,5.21,2016-10-01
2016,Noviembre,Girona,Unión Europea (sin España),3700.0,945.0,3.92,2016-11-01
2016,Diciembre,Girona,Unión Europea (sin España),5631.0,1397.0,4.03,2016-12-01
2016,Enero,Girona,Alemania,1378.0,80.0,17.23,2016-01-01
2016,Febrero,Girona,Alemania,2274.0,260.0,8.75,2016-02-01
2016,Marzo,Girona,Alemania,2088.0,324.0,6.44,2016-03-01
2016,Abril,Girona,Alemania,3532.0,619.0,5.71,2016-04-01
2016,Mayo,Girona,Alemania,12819.0,1686.0,7.6,2016-05-01
2016,Junio,Girona,Alemania,21592.0,2709.0,7.97,2016-06-01
2016,Julio,Girona,Alemania,46260.0,5424.0,8.53,2016-07-01
2016,Agosto,Girona,Alemania,66159.0,6001.0,11.02,2016-08-01
2016,Septiembre,Girona,Alemania,35799.0,3251.0,11.01,2016-09-01
2016,Octubre,Girona,Alemania,20541.0,2434.0,8.44,2016-10-01
2016,Noviembre,Girona,Alemania,103.0,14.0,7.36,2016-11-01
2016,Diciembre,Girona,Alemania,382.0,53.0,7.21,2016-12-01
2016,Enero,Girona,Austria,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Austria,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Austria,120.0,25.0,4.8,2016-03-01
2016,Abril,Girona,Austria,371.0,48.0,7.73,2016-04-01
2016,Mayo,Girona,Austria,100.0,25.0,4.0,2016-05-01
2016,Junio,Girona,Austria,574.0,86.0,6.67,2016-06-01
2016,Julio,Girona,Austria,538.0,86.0,6.26,2016-07-01
2016,Agosto,Girona,Austria,223.0,34.0,6.56,2016-08-01
2016,Septiembre,Girona,Austria,120.0,26.0,4.62,2016-09-01
2016,Octubre,Girona,Austria,28.0,28.0,1.0,2016-10-01
2016,Noviembre,Girona,Austria,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Austria,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Bélgica,84.0,38.0,2.21,2016-01-01
2016,Febrero,Girona,Bélgica,95.0,21.0,4.52,2016-02-01
2016,Marzo,Girona,Bélgica,195.0,43.0,4.53,2016-03-01
2016,Abril,Girona,Bélgica,339.0,39.0,8.69,2016-04-01
2016,Mayo,Girona,Bélgica,1373.0,297.0,4.62,2016-05-01
2016,Junio,Girona,Bélgica,3610.0,379.0,9.53,2016-06-01
2016,Julio,Girona,Bélgica,45049.0,5249.0,8.58,2016-07-01
2016,Agosto,Girona,Bélgica,24156.0,2298.0,10.51,2016-08-01
2016,Septiembre,Girona,Bélgica,8898.0,736.0,12.09,2016-09-01
2016,Octubre,Girona,Bélgica,962.0,43.0,22.37,2016-10-01
2016,Noviembre,Girona,Bélgica,186.0,20.0,9.3,2016-11-01
2016,Diciembre,Girona,Bélgica,295.0,48.0,6.15,2016-12-01
2016,Enero,Girona,Dinamarca,11.0,11.0,1.0,2016-01-01
2016,Febrero,Girona,Dinamarca,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Dinamarca,78.0,23.0,3.39,2016-03-01
2016,Abril,Girona,Dinamarca,0.0,0.0,0.0,2016-04-01
2016,Mayo,Girona,Dinamarca,458.0,60.0,7.63,2016-05-01
2016,Junio,Girona,Dinamarca,1715.0,238.0,7.21,2016-06-01
2016,Julio,Girona,Dinamarca,7792.0,938.0,8.31,2016-07-01
2016,Agosto,Girona,Dinamarca,2479.0,253.0,9.8,2016-08-01
2016,Septiembre,Girona,Dinamarca,940.0,86.0,10.93,2016-09-01
2016,Octubre,Girona,Dinamarca,285.0,74.0,3.85,2016-10-01
2016,Noviembre,Girona,Dinamarca,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Dinamarca,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Finlandia,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Finlandia,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Finlandia,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,Finlandia,229.0,87.0,2.63,2016-04-01
2016,Mayo,Girona,Finlandia,0.0,0.0,0.0,2016-05-01
2016,Junio,Girona,Finlandia,277.0,70.0,3.96,2016-06-01
2016,Julio,Girona,Finlandia,181.0,56.0,3.23,2016-07-01
2016,Agosto,Girona,Finlandia,0.0,0.0,0.0,2016-08-01
2016,Septiembre,Girona,Finlandia,0.0,0.0,0.0,2016-09-01
2016,Octubre,Girona,Finlandia,617.0,13.0,47.46,2016-10-01
2016,Noviembre,Girona,Finlandia,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Finlandia,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Francia,2085.0,228.0,9.14,2016-01-01
2016,Febrero,Girona,Francia,3757.0,725.0,5.18,2016-02-01
2016,Marzo,Girona,Francia,3208.0,812.0,3.95,2016-03-01
2016,Abril,Girona,Francia,16174.0,3275.0,4.94,2016-04-01
2016,Mayo,Girona,Francia,25964.0,7191.0,3.61,2016-05-01
2016,Junio,Girona,Francia,36627.0,6214.0,5.89,2016-06-01
2016,Julio,Girona,Francia,192625.0,28132.0,6.85,2016-07-01
2016,Agosto,Girona,Francia,334057.0,33190.0,10.06,2016-08-01
2016,Septiembre,Girona,Francia,78051.0,8498.0,9.18,2016-09-01
2016,Octubre,Girona,Francia,9231.0,2196.0,4.2,2016-10-01
2016,Noviembre,Girona,Francia,1633.0,432.0,3.78,2016-11-01
2016,Diciembre,Girona,Francia,2732.0,775.0,3.53,2016-12-01
2016,Enero,Girona,Grecia,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Grecia,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Grecia,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,Grecia,0.0,0.0,0.0,2016-04-01
2016,Mayo,Girona,Grecia,156.0,156.0,1.0,2016-05-01
2016,Junio,Girona,Grecia,0.0,0.0,0.0,2016-06-01
2016,Julio,Girona,Grecia,11.0,11.0,1.0,2016-07-01
2016,Agosto,Girona,Grecia,0.0,0.0,0.0,2016-08-01
2016,Septiembre,Girona,Grecia,46.0,15.0,3.07,2016-09-01
2016,Octubre,Girona,Grecia,16.0,16.0,1.0,2016-10-01
2016,Noviembre,Girona,Grecia,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Grecia,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Irlanda,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Irlanda,785.0,70.0,11.21,2016-02-01
2016,Marzo,Girona,Irlanda,20.0,16.0,1.25,2016-03-01
2016,Abril,Girona,Irlanda,91.0,18.0,5.06,2016-04-01
2016,Mayo,Girona,Irlanda,5506.0,101.0,54.51,2016-05-01
2016,Junio,Girona,Irlanda,5481.0,145.0,37.8,2016-06-01
2016,Julio,Girona,Irlanda,1007.0,191.0,5.27,2016-07-01
2016,Agosto,Girona,Irlanda,961.0,92.0,10.45,2016-08-01
2016,Septiembre,Girona,Irlanda,1441.0,126.0,11.44,2016-09-01
2016,Octubre,Girona,Irlanda,295.0,44.0,6.7,2016-10-01
2016,Noviembre,Girona,Irlanda,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Irlanda,124.0,35.0,3.54,2016-12-01
2016,Enero,Girona,Italia,181.0,24.0,7.54,2016-01-01
2016,Febrero,Girona,Italia,232.0,28.0,8.29,2016-02-01
2016,Marzo,Girona,Italia,280.0,79.0,3.54,2016-03-01
2016,Abril,Girona,Italia,847.0,344.0,2.46,2016-04-01
2016,Mayo,Girona,Italia,138.0,48.0,2.88,2016-05-01
2016,Junio,Girona,Italia,2192.0,572.0,3.83,2016-06-01
2016,Julio,Girona,Italia,13660.0,2604.0,5.25,2016-07-01
2016,Agosto,Girona,Italia,30944.0,4008.0,7.72,2016-08-01
2016,Septiembre,Girona,Italia,3084.0,521.0,5.92,2016-09-01
2016,Octubre,Girona,Italia,759.0,185.0,4.1,2016-10-01
2016,Noviembre,Girona,Italia,246.0,52.0,4.73,2016-11-01
2016,Diciembre,Girona,Italia,145.0,66.0,2.2,2016-12-01
2016,Enero,Girona,Luxemburgo,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Luxemburgo,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Luxemburgo,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,Luxemburgo,0.0,0.0,0.0,2016-04-01
2016,Mayo,Girona,Luxemburgo,75.0,17.0,4.41,2016-05-01
2016,Junio,Girona,Luxemburgo,79.0,25.0,3.16,2016-06-01
2016,Julio,Girona,Luxemburgo,349.0,111.0,3.14,2016-07-01
2016,Agosto,Girona,Luxemburgo,1071.0,111.0,9.65,2016-08-01
2016,Septiembre,Girona,Luxemburgo,115.0,26.0,4.42,2016-09-01
2016,Octubre,Girona,Luxemburgo,0.0,0.0,0.0,2016-10-01
2016,Noviembre,Girona,Luxemburgo,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Luxemburgo,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Países Bajos,238.0,93.0,2.56,2016-01-01
2016,Febrero,Girona,Países Bajos,567.0,176.0,3.22,2016-02-01
2016,Marzo,Girona,Países Bajos,844.0,160.0,5.28,2016-03-01
2016,Abril,Girona,Países Bajos,2434.0,620.0,3.93,2016-04-01
2016,Mayo,Girona,Países Bajos,15858.0,1989.0,7.97,2016-05-01
2016,Junio,Girona,Países Bajos,27725.0,2555.0,10.85,2016-06-01
2016,Julio,Girona,Países Bajos,70711.0,10370.0,6.82,2016-07-01
2016,Agosto,Girona,Países Bajos,86981.0,9784.0,8.89,2016-08-01
2016,Septiembre,Girona,Países Bajos,23905.0,2436.0,9.81,2016-09-01
2016,Octubre,Girona,Países Bajos,4069.0,2563.0,1.59,2016-10-01
2016,Noviembre,Girona,Países Bajos,118.0,22.0,5.36,2016-11-01
2016,Diciembre,Girona,Países Bajos,538.0,91.0,5.91,2016-12-01
2016,Enero,Girona,Polonia,235.0,49.0,4.8,2016-01-01
2016,Febrero,Girona,Polonia,668.0,92.0,7.26,2016-02-01
2016,Marzo,Girona,Polonia,545.0,106.0,5.14,2016-03-01
2016,Abril,Girona,Polonia,816.0,114.0,7.16,2016-04-01
2016,Mayo,Girona,Polonia,3094.0,417.0,7.42,2016-05-01
2016,Junio,Girona,Polonia,3059.0,384.0,7.97,2016-06-01
2016,Julio,Girona,Polonia,2374.0,391.0,6.07,2016-07-01
2016,Agosto,Girona,Polonia,2593.0,400.0,6.48,2016-08-01
2016,Septiembre,Girona,Polonia,5641.0,580.0,9.73,2016-09-01
2016,Octubre,Girona,Polonia,1166.0,116.0,10.05,2016-10-01
2016,Noviembre,Girona,Polonia,825.0,308.0,2.68,2016-11-01
2016,Diciembre,Girona,Polonia,564.0,108.0,5.22,2016-12-01
2016,Enero,Girona,Portugal,42.0,22.0,1.91,2016-01-01
2016,Febrero,Girona,Portugal,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Portugal,51.0,20.0,2.55,2016-03-01
2016,Abril,Girona,Portugal,74.0,20.0,3.7,2016-04-01
2016,Mayo,Girona,Portugal,105.0,43.0,2.44,2016-05-01
2016,Junio,Girona,Portugal,233.0,95.0,2.45,2016-06-01
2016,Julio,Girona,Portugal,285.0,87.0,3.28,2016-07-01
2016,Agosto,Girona,Portugal,191.0,31.0,6.16,2016-08-01
2016,Septiembre,Girona,Portugal,334.0,112.0,2.98,2016-09-01
2016,Octubre,Girona,Portugal,154.0,49.0,3.14,2016-10-01
2016,Noviembre,Girona,Portugal,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Portugal,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Reino Unido,219.0,74.0,2.96,2016-01-01
2016,Febrero,Girona,Reino Unido,2603.0,295.0,8.82,2016-02-01
2016,Marzo,Girona,Reino Unido,831.0,188.0,4.42,2016-03-01
2016,Abril,Girona,Reino Unido,2130.0,534.0,3.99,2016-04-01
2016,Mayo,Girona,Reino Unido,7138.0,1329.0,5.37,2016-05-01
2016,Junio,Girona,Reino Unido,15223.0,1930.0,7.89,2016-06-01
2016,Julio,Girona,Reino Unido,33791.0,3746.0,9.02,2016-07-01
2016,Agosto,Girona,Reino Unido,31983.0,3140.0,10.19,2016-08-01
2016,Septiembre,Girona,Reino Unido,23586.0,2894.0,8.15,2016-09-01
2016,Octubre,Girona,Reino Unido,8453.0,1288.0,6.56,2016-10-01
2016,Noviembre,Girona,Reino Unido,515.0,88.0,5.85,2016-11-01
2016,Diciembre,Girona,Reino Unido,708.0,152.0,4.66,2016-12-01
2016,Enero,Girona,República Checa,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,República Checa,46.0,23.0,2.0,2016-02-01
2016,Marzo,Girona,República Checa,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,República Checa,219.0,22.0,9.95,2016-04-01
2016,Mayo,Girona,República Checa,0.0,0.0,0.0,2016-05-01
2016,Junio,Girona,República Checa,825.0,93.0,8.87,2016-06-01
2016,Julio,Girona,República Checa,2297.0,341.0,6.74,2016-07-01
2016,Agosto,Girona,República Checa,1787.0,242.0,7.38,2016-08-01
2016,Septiembre,Girona,República Checa,2169.0,294.0,7.38,2016-09-01
2016,Octubre,Girona,República Checa,0.0,0.0,0.0,2016-10-01
2016,Noviembre,Girona,República Checa,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,República Checa,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Suecia,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Suecia,26.0,11.0,2.36,2016-02-01
2016,Marzo,Girona,Suecia,246.0,52.0,4.73,2016-03-01
2016,Abril,Girona,Suecia,0.0,0.0,0.0,2016-04-01
2016,Mayo,Girona,Suecia,196.0,66.0,2.97,2016-05-01
2016,Junio,Girona,Suecia,3575.0,535.0,6.68,2016-06-01
2016,Julio,Girona,Suecia,4244.0,532.0,7.98,2016-07-01
2016,Agosto,Girona,Suecia,1977.0,181.0,10.92,2016-08-01
2016,Septiembre,Girona,Suecia,1867.0,160.0,11.67,2016-09-01
2016,Octubre,Girona,Suecia,409.0,56.0,7.3,2016-10-01
2016,Noviembre,Girona,Suecia,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Suecia,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Resto de la UE,530.0,18.0,29.44,2016-01-01
2016,Febrero,Girona,Resto de la UE,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Resto de la UE,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,Resto de la UE,844.0,92.0,9.17,2016-04-01
2016,Mayo,Girona,Resto de la UE,788.0,111.0,7.1,2016-05-01
2016,Junio,Girona,Resto de la UE,2462.0,271.0,9.08,2016-06-01
2016,Julio,Girona,Resto de la UE,1450.0,390.0,3.72,2016-07-01
2016,Agosto,Girona,Resto de la UE,2872.0,408.0,7.04,2016-08-01
2016,Septiembre,Girona,Resto de la UE,2120.0,333.0,6.37,2016-09-01
2016,Octubre,Girona,Resto de la UE,1281.0,157.0,8.16,2016-10-01
2016,Noviembre,Girona,Resto de la UE,0.0,0.0,0.0,2016-11-01
