Provincias;País de residencia;Meses;Total
08 Barcelona;Noruega;Junio;182
08 Barcelona;Noruega;Julio;796
08 Barcelona;Noruega;Agosto;146
08 Barcelona;Noruega;Septiembre;176
08 Barcelona;Noruega;Octubre;400
08 Barcelona;Noruega;Noviembre;82
08 Barcelona;Noruega;Diciembre;30
08 Barcelona;Rusia;Enero;491
08 Barcelona;Rusia;Febrero;387
08 Barcelona;Rusia;Marzo;648
08 Barcelona;Rusia;Abril;610
08 Barcelona;Rusia;Mayo;795
08 Barcelona;Rusia;Junio;927
08 Barcelona;Rusia;Julio;902
08 Barcelona;Rusia;Agosto;911
08 Barcelona;Rusia;Septiembre;952
08 Barcelona;Rusia;Octubre;769
08 Barcelona;Rusia;Noviembre;509
08 Barcelona;Rusia;Diciembre;404
08 Barcelona;Suiza;Enero;135
08 Barcelona;Suiza;Febrero;158
08 Barcelona;Suiza;Marzo;367
08 Barcelona;Suiza;Abril;536
08 Barcelona;Suiza;Mayo;342
08 Barcelona;Suiza;Junio;212
08 Barcelona;Suiza;Julio;619
08 Barcelona;Suiza;Agosto;244
08 Barcelona;Suiza;Septiembre;353
08 Barcelona;Suiza;Octubre;597
08 Barcelona;Suiza;Noviembre;170
08 Barcelona;Suiza;Diciembre;152
08 Barcelona;Resto de Europa;Enero;636
08 Barcelona;Resto de Europa;Febrero;168
08 Barcelona;Resto de Europa;Marzo;367
08 Barcelona;Resto de Europa;Abril;423
08 Barcelona;Resto de Europa;Mayo;493
08 Barcelona;Resto de Europa;Junio;1.024
08 Barcelona;Resto de Europa;Julio;689
08 Barcelona;Resto de Europa;Agosto;627
08 Barcelona;Resto de Europa;Septiembre;419
08 Barcelona;Resto de Europa;Octubre;600
08 Barcelona;Resto de Europa;Noviembre;487
08 Barcelona;Resto de Europa;Diciembre;398
08 Barcelona;Estados Unidos;Enero;703
08 Barcelona;Estados Unidos;Febrero;885
08 Barcelona;Estados Unidos;Marzo;1.246
08 Barcelona;Estados Unidos;Abril;1.633
08 Barcelona;Estados Unidos;Mayo;1.764
08 Barcelona;Estados Unidos;Junio;3.472
08 Barcelona;Estados Unidos;Julio;2.940
08 Barcelona;Estados Unidos;Agosto;1.642
08 Barcelona;Estados Unidos;Septiembre;1.468
08 Barcelona;Estados Unidos;Octubre;1.269
08 Barcelona;Estados Unidos;Noviembre;1.213
08 Barcelona;Estados Unidos;Diciembre;1.099
08 Barcelona;Resto de América;Enero;1.162
08 Barcelona;Resto de América;Febrero;1.416
08 Barcelona;Resto de América;Marzo;1.142
08 Barcelona;Resto de América;Abril;1.217
08 Barcelona;Resto de América;Mayo;2.050
08 Barcelona;Resto de América;Junio;2.031
08 Barcelona;Resto de América;Julio;2.343
08 Barcelona;Resto de América;Agosto;1.519
08 Barcelona;Resto de América;Septiembre;1.838
08 Barcelona;Resto de América;Octubre;1.354
08 Barcelona;Resto de América;Noviembre;1.172
08 Barcelona;Resto de América;Diciembre;550
08 Barcelona;Países Africanos;Enero;368
08 Barcelona;Países Africanos;Febrero;172
08 Barcelona;Países Africanos;Marzo;480
08 Barcelona;Países Africanos;Abril;419
08 Barcelona;Países Africanos;Mayo;586
08 Barcelona;Países Africanos;Junio;484
08 Barcelona;Países Africanos;Julio;651
08 Barcelona;Países Africanos;Agosto;980
08 Barcelona;Países Africanos;Septiembre;478
08 Barcelona;Países Africanos;Octubre;355
08 Barcelona;Países Africanos;Noviembre;424
08 Barcelona;Países Africanos;Diciembre;570
08 Barcelona;Resto del mundo;Enero;1.958
08 Barcelona;Resto del mundo;Febrero;2.839
08 Barcelona;Resto del mundo;Marzo;1.786
08 Barcelona;Resto del mundo;Abril;1.738
08 Barcelona;Resto del mundo;Mayo;2.502
08 Barcelona;Resto del mundo;Junio;2.279
08 Barcelona;Resto del mundo;Julio;2.456
08 Barcelona;Resto del mundo;Agosto;2.689
08 Barcelona;Resto del mundo;Septiembre;2.838
08 Barcelona;Resto del mundo;Octubre;2.201
08 Barcelona;Resto del mundo;Noviembre;1.859
08 Barcelona;Resto del mundo;Diciembre;1.741
17 Girona;Total;Enero;4.625
17 Girona;Total;Febrero;8.401
17 Girona;Total;Marzo;14.216
17 Girona;Total;Abril;17.996
17 Girona;Total;Mayo;28.278
17 Girona;Total;Junio;52.760
17 Girona;Total;Julio;74.381
17 Girona;Total;Agosto;90.984
17 Girona;Total;Septiembre;48.673
17 Girona;Total;Octubre;20.607
17 Girona;Total;Noviembre;4.831
17 Girona;Total;Diciembre;8.049
17 Girona;Residentes en España;Enero;3.795
17 Girona;Residentes en España;Febrero;6.184
17 Girona;Residentes en España;Marzo;11.486
17 Girona;Residentes en España;Abril;9.893
17 Girona;Residentes en España;Mayo;9.964
17 Girona;Residentes en España;Junio;23.602
17 Girona;Residentes en España;Julio;21.312
17 Girona;Residentes en España;Agosto;30.537
17 Girona;Residentes en España;Septiembre;21.019
17 Girona;Residentes en España;Octubre;10.036
17 Girona;Residentes en España;Noviembre;3.923
17 Girona;Residentes en España;Diciembre;6.553
17 Girona;No residentes en España;Enero;830
17 Girona;No residentes en España;Febrero;2.217
17 Girona;No residentes en España;Marzo;2.730
17 Girona;No residentes en España;Abril;8.103
17 Girona;No residentes en España;Mayo;18.314
17 Girona;No residentes en España;Junio;29.158
17 Girona;No residentes en España;Julio;53.069
17 Girona;No residentes en España;Agosto;60.446
17 Girona;No residentes en España;Septiembre;27.654
17 Girona;No residentes en España;Octubre;10.571
17 Girona;No residentes en España;Noviembre;908
17 Girona;No residentes en España;Diciembre;1.496
17 Girona;Unión Europea (sin España);Enero;699
17 Girona;Unión Europea (sin España);Febrero;1.989
17 Girona;Unión Europea (sin España);Marzo;2.058
17 Girona;Unión Europea (sin España);Abril;7.481
17 Girona;Unión Europea (sin España);Mayo;16.124
17 Girona;Unión Europea (sin España);Junio;25.090
17 Girona;Unión Europea (sin España);Julio;47.572
17 Girona;Unión Europea (sin España);Agosto;56.469
17 Girona;Unión Europea (sin España);Septiembre;23.812
17 Girona;Unión Europea (sin España);Octubre;9.456
17 Girona;Unión Europea (sin España);Noviembre;740
17 Girona;Unión Europea (sin España);Diciembre;1.281
17 Girona;Alemania;Enero;140
17 Girona;Alemania;Febrero;584
17 Girona;Alemania;Marzo;529
17 Girona;Alemania;Abril;1.015
17 Girona;Alemania;Mayo;1.869
17 Girona;Alemania;Junio;3.967
17 Girona;Alemania;Julio;5.234
17 Girona;Alemania;Agosto;4.141
17 Girona;Alemania;Septiembre;4.827
17 Girona;Alemania;Octubre;2.478
17 Girona;Alemania;Noviembre;51
17 Girona;Alemania;Diciembre;48
17 Girona;Austria;Enero;..
17 Girona;Austria;Febrero;..
17 Girona;Austria;Marzo;16
17 Girona;Austria;Abril;..
17 Girona;Austria;Mayo;..
17 Girona;Austria;Junio;57
17 Girona;Austria;Julio;146
17 Girona;Austria;Agosto;102
17 Girona;Austria;Septiembre;92
17 Girona;Austria;Octubre;..
17 Girona;Austria;Noviembre;66
17 Girona;Austria;Diciembre;..
17 Girona;Bélgica;Enero;15
17 Girona;Bélgica;Febrero;15
17 Girona;Bélgica;Marzo;46
17 Girona;Bélgica;Abril;227
17 Girona;Bélgica;Mayo;128
17 Girona;Bélgica;Junio;1.435
17 Girona;Bélgica;Julio;3.415
17 Girona;Bélgica;Agosto;1.836
17 Girona;Bélgica;Septiembre;2.321
17 Girona;Bélgica;Octubre;92
17 Girona;Bélgica;Noviembre;..
17 Girona;Bélgica;Diciembre;..
17 Girona;Dinamarca;Enero;..
17 Girona;Dinamarca;Febrero;20
17 Girona;Dinamarca;Marzo;10
17 Girona;Dinamarca;Abril;32
17 Girona;Dinamarca;Mayo;66
17 Girona;Dinamarca;Junio;211
17 Girona;Dinamarca;Julio;322
17 Girona;Dinamarca;Agosto;62
17 Girona;Dinamarca;Septiembre;14
17 Girona;Dinamarca;Octubre;40
17 Girona;Dinamarca;Noviembre;..
17 Girona;Dinamarca;Diciembre;..
17 Girona;Finlandia;Enero;..
17 Girona;Finlandia;Febrero;33
17 Girona;Finlandia;Marzo;..
17 Girona;Finlandia;Abril;..
17 Girona;Finlandia;Mayo;13
17 Girona;Finlandia;Junio;113
17 Girona;Finlandia;Julio;113
17 Girona;Finlandia;Agosto;..
17 Girona;Finlandia;Septiembre;..
17 Girona;Finlandia;Octubre;..
17 Girona;Finlandia;Noviembre;..
17 Girona;Finlandia;Diciembre;..
17 Girona;Francia;Enero;364
17 Girona;Francia;Febrero;824
17 Girona;Francia;Marzo;880
17 Girona;Francia;Abril;4.966
17 Girona;Francia;Mayo;8.939
17 Girona;Francia;Junio;10.818
17 Girona;Francia;Julio;18.630
17 Girona;Francia;Agosto;33.667
17 Girona;Francia;Septiembre;8.976
17 Girona;Francia;Octubre;2.579
17 Girona;Francia;Noviembre;382
17 Girona;Francia;Diciembre;1.002
17 Girona;Grecia;Enero;..
17 Girona;Grecia;Febrero;..
17 Girona;Grecia;Marzo;..
17 Girona;Grecia;Abril;..
17 Girona;Grecia;Mayo;10
17 Girona;Grecia;Junio;18
17 Girona;Grecia;Julio;..
17 Girona;Grecia;Agosto;12
17 Girona;Grecia;Septiembre;..
17 Girona;Grecia;Octubre;..
17 Girona;Grecia;Noviembre;..
17 Girona;Grecia;Diciembre;..
17 Girona;Irlanda;Enero;..
17 Girona;Irlanda;Febrero;28
17 Girona;Irlanda;Marzo;16
17 Girona;Irlanda;Abril;66
17 Girona;Irlanda;Mayo;129
17 Girona;Irlanda;Junio;372
17 Girona;Irlanda;Julio;314
17 Girona;Irlanda;Agosto;221
17 Girona;Irlanda;Septiembre;225
17 Girona;Irlanda;Octubre;92
17 Girona;Irlanda;Noviembre;..
17 Girona;Irlanda;Diciembre;28
17 Girona;Italia;Enero;64
17 Girona;Italia;Febrero;61
17 Girona;Italia;Marzo;..
17 Girona;Italia;Abril;66
17 Girona;Italia;Mayo;239
17 Girona;Italia;Junio;676
17 Girona;Italia;Julio;3.105
17 Girona;Italia;Agosto;4.188
17 Girona;Italia;Septiembre;783
17 Girona;Italia;Octubre;111
17 Girona;Italia;Noviembre;..
17 Girona;Italia;Diciembre;57
17 Girona;Luxemburgo;Enero;..
17 Girona;Luxemburgo;Febrero;..
17 Girona;Luxemburgo;Marzo;..
17 Girona;Luxemburgo;Abril;..
17 Girona;Luxemburgo;Mayo;..
17 Girona;Luxemburgo;Junio;51
17 Girona;Luxemburgo;Julio;44
17 Girona;Luxemburgo;Agosto;137
17 Girona;Luxemburgo;Septiembre;35
17 Girona;Luxemburgo;Octubre;..
17 Girona;Luxemburgo;Noviembre;..
17 Girona;Luxemburgo;Diciembre;..
17 Girona;Países Bajos;Enero;20
17 Girona;Países Bajos;Febrero;100
17 Girona;Países Bajos;Marzo;144
17 Girona;Países Bajos;Abril;397
17 Girona;Países Bajos;Mayo;1.764
17 Girona;Países Bajos;Junio;1.691
17 Girona;Países Bajos;Julio;12.316
17 Girona;Países Bajos;Agosto;6.723
17 Girona;Países Bajos;Septiembre;1.400
17 Girona;Países Bajos;Octubre;2.248
17 Girona;Países Bajos;Noviembre;32
17 Girona;Países Bajos;Diciembre;..
17 Girona;Polonia;Enero;24
17 Girona;Polonia;Febrero;52
17 Girona;Polonia;Marzo;37
17 Girona;Polonia;Abril;167
17 Girona;Polonia;Mayo;178
17 Girona;Polonia;Junio;447
17 Girona;Polonia;Julio;512
17 Girona;Polonia;Agosto;365
17 Girona;Polonia;Septiembre;482
17 Girona;Polonia;Octubre;268
17 Girona;Polonia;Noviembre;123
17 Girona;Polonia;Diciembre;29
17 Girona;Portugal;Enero;..
17 Girona;Portugal;Febrero;..
17 Girona;Portugal;Marzo;66
17 Girona;Portugal;Abril;13
17 Girona;Portugal;Mayo;79
17 Girona;Portugal;Junio;272
17 Girona;Portugal;Julio;167
17 Girona;Portugal;Agosto;287
17 Girona;Portugal;Septiembre;113
17 Girona;Portugal;Octubre;14
17 Girona;Portugal;Noviembre;..
17 Girona;Portugal;Diciembre;16
17 Girona;Reino Unido;Enero;63
17 Girona;Reino Unido;Febrero;246
17 Girona;Reino Unido;Marzo;224
17 Girona;Reino Unido;Abril;235
17 Girona;Reino Unido;Mayo;2.332
17 Girona;Reino Unido;Junio;3.848
17 Girona;Reino Unido;Julio;2.422
17 Girona;Reino Unido;Agosto;4.169
17 Girona;Reino Unido;Septiembre;3.556
17 Girona;Reino Unido;Octubre;1.349
17 Girona;Reino Unido;Noviembre;24
17 Girona;Reino Unido;Diciembre;59
17 Girona;Republica Checa;Enero;..
17 Girona;Republica Checa;Febrero;..
17 Girona;Republica Checa;Marzo;..
17 Girona;Republica Checa;Abril;..
17 Girona;Republica Checa;Mayo;20
17 Girona;Republica Checa;Junio;125
17 Girona;Republica Checa;Julio;137
17 Girona;Republica Checa;Agosto;38
17 Girona;Republica Checa;Septiembre;163
17 Girona;Republica Checa;Octubre;20
17 Girona;Republica Checa;Noviembre;..
17 Girona;Republica Checa;Diciembre;..
17 Girona;Suecia;Enero;..
17 Girona;Suecia;Febrero;12
17 Girona;Suecia;Marzo;18
17 Girona;Suecia;Abril;25
17 Girona;Suecia;Mayo;17
17 Girona;Suecia;Junio;282
17 Girona;Suecia;Julio;240
17 Girona;Suecia;Agosto;93
17 Girona;Suecia;Septiembre;89
17 Girona;Suecia;Octubre;38
17 Girona;Suecia;Noviembre;..
17 Girona;Suecia;Diciembre;..
17 Girona;Resto de la UE;Enero;..
17 Girona;Resto de la UE;Febrero;..
17 Girona;Resto de la UE;Marzo;52
17 Girona;Resto de la UE;Abril;271
17 Girona;Resto de la UE;Mayo;334
17 Girona;Resto de la UE;Junio;708
17 Girona;Resto de la UE;Julio;447
17 Girona;Resto de la UE;Agosto;427
17 Girona;Resto de la UE;Septiembre;729
17 Girona;Resto de la UE;Octubre;109
17 Girona;Resto de la UE;Noviembre;24
17 Girona;Resto de la UE;Diciembre;14
17 Girona;Noruega;Enero;..
17 Girona;Noruega;Febrero;37
17 Girona;Noruega;Marzo;13
17 Girona;Noruega;Abril;..
17 Girona;Noruega;Mayo;53
17 Girona;Noruega;Junio;58
17 Girona;Noruega;Julio;249
17 Girona;Noruega;Agosto;37
17 Girona;Noruega;Septiembre;168
17 Girona;Noruega;Octubre;..
17 Girona;Noruega;Noviembre;..
17 Girona;Noruega;Diciembre;..
17 Girona;Rusia;Enero;12
17 Girona;Rusia;Febrero;35
17 Girona;Rusia;Marzo;76
17 Girona;Rusia;Abril;106
17 Girona;Rusia;Mayo;369
17 Girona;Rusia;Junio;1.277
17 Girona;Rusia;Julio;846
17 Girona;Rusia;Agosto;901
17 Girona;Rusia;Septiembre;1.350
17 Girona;Rusia;Octubre;182
17 Girona;Rusia;Noviembre;27
17 Girona;Rusia;Diciembre;68
17 Girona;Suiza;Enero;35
17 Girona;Suiza;Febrero;..
17 Girona;Suiza;Marzo;21
17 Girona;Suiza;Abril;138
17 Girona;Suiza;Mayo;110
17 Girona;Suiza;Junio;420
17 Girona;Suiza;Julio;727
17 Girona;Suiza;Agosto;209
17 Girona;Suiza;Septiembre;244
17 Girona;Suiza;Octubre;140
17 Girona;Suiza;Noviembre;..
17 Girona;Suiza;Diciembre;20
17 Girona;Resto de Europa;Enero;..
17 Girona;Resto de Europa;Febrero;..
17 Girona;Resto de Europa;Marzo;39
17 Girona;Resto de Europa;Abril;74
17 Girona;Resto de Europa;Mayo;512
17 Girona;Resto de Europa;Junio;621
17 Girona;Resto de Europa;Julio;447
17 Girona;Resto de Europa;Agosto;618
17 Girona;Resto de Europa;Septiembre;683
17 Girona;Resto de Europa;Octubre;290
17 Girona;Resto de Europa;Noviembre;32
17 Girona;Resto de Europa;Diciembre;35
17 Girona;Estados Unidos;Enero;..
17 Girona;Estados Unidos;Febrero;..
17 Girona;Estados Unidos;Marzo;53
17 Girona;Estados Unidos;Abril;50
17 Girona;Estados Unidos;Mayo;46
17 Girona;Estados Unidos;Junio;393
17 Girona;Estados Unidos;Julio;450
17 Girona;Estados Unidos;Agosto;329
17 Girona;Estados Unidos;Septiembre;119
17 Girona;Estados Unidos;Octubre;33
17 Girona;Estados Unidos;Noviembre;60
17 Girona;Estados Unidos;Diciembre;35
17 Girona;Resto de América;Enero;32
17 Girona;Resto de América;Febrero;56
17 Girona;Resto de América;Marzo;27
17 Girona;Resto de América;Abril;48
17 Girona;Resto de América;Mayo;256
17 Girona;Resto de América;Junio;668
17 Girona;Resto de América;Julio;291
17 Girona;Resto de América;Agosto;349
17 Girona;Resto de América;Septiembre;382
17 Girona;Resto de América;Octubre;179
17 Girona;Resto de América;Noviembre;24
17 Girona;Resto de América;Diciembre;31
17 Girona;Países Africanos;Enero;..
17 Girona;Países Africanos;Febrero;..
17 Girona;Países Africanos;Marzo;..
17 Girona;Países Africanos;Abril;15
17 Girona;Países Africanos;Mayo;35
17 Girona;Países Africanos;Junio;55
17 Girona;Países Africanos;Julio;198
17 Girona;Países Africanos;Agosto;140
17 Girona;Países Africanos;Septiembre;67
17 Girona;Países Africanos;Octubre;..
17 Girona;Países Africanos;Noviembre;..
17 Girona;Países Africanos;Diciembre;..
17 Girona;Resto del mundo;Enero;31
17 Girona;Resto del mundo;Febrero;72
17 Girona;Resto del mundo;Marzo;439
17 Girona;Resto del mundo;Abril;191
17 Girona;Resto del mundo;Mayo;809
17 Girona;Resto del mundo;Junio;575
17 Girona;Resto del mundo;Julio;2.289
17 Girona;Resto del mundo;Agosto;1.393
17 Girona;Resto del mundo;Septiembre;829
17 Girona;Resto del mundo;Octubre;281
17 Girona;Resto del mundo;Noviembre;21
17 Girona;Resto del mundo;Diciembre;24
28 Madrid;Total;Enero;33.635
28 Madrid;Total;Febrero;39.638
28 Madrid;Total;Marzo;41.770
28 Madrid;Total;Abril;44.649
28 Madrid;Total;Mayo;44.110
28 Madrid;Total;Junio;48.657
28 Madrid;Total;Julio;45.604
28 Madrid;Total;Agosto;39.415
28 Madrid;Total;Septiembre;46.828
28 Madrid;Total;Octubre;46.225
28 Madrid;Total;Noviembre;40.622
28 Madrid;Total;Diciembre;37.359
28 Madrid;Residentes en España;Enero;17.549
28 Madrid;Residentes en España;Febrero;20.987
28 Madrid;Residentes en España;Marzo;19.952
28 Madrid;Residentes en España;Abril;18.823
28 Madrid;Residentes en España;Mayo;19.170
28 Madrid;Residentes en España;Junio;21.720
28 Madrid;Residentes en España;Julio;19.804
28 Madrid;Residentes en España;Agosto;17.848
28 Madrid;Residentes en España;Septiembre;20.734
28 Madrid;Residentes en España;Octubre;19.917
28 Madrid;Residentes en España;Noviembre;20.711
28 Madrid;Residentes en España;Diciembre;21.916
28 Madrid;No residentes en España;Enero;16.086
28 Madrid;No residentes en España;Febrero;18.651
28 Madrid;No residentes en España;Marzo;21.818
28 Madrid;No residentes en España;Abril;25.826
28 Madrid;No residentes en España;Mayo;24.940
28 Madrid;No residentes en España;Junio;26.937
28 Madrid;No residentes en España;Julio;25.800
28 Madrid;No residentes en España;Agosto;21.567
28 Madrid;No residentes en España;Septiembre;26.094
28 Madrid;No residentes en España;Octubre;26.308
28 Madrid;No residentes en España;Noviembre;19.910
28 Madrid;No residentes en España;Diciembre;15.443
28 Madrid;Unión Europea (sin España);Enero;6.562
28 Madrid;Unión Europea (sin España);Febrero;8.569
28 Madrid;Unión Europea (sin España);Marzo;8.698
28 Madrid;Unión Europea (sin España);Abril;12.010
28 Madrid;Unión Europea (sin España);Mayo;9.831
28 Madrid;Unión Europea (sin España);Junio;9.376
28 Madrid;Unión Europea (sin España);Julio;9.319
28 Madrid;Unión Europea (sin España);Agosto;9.434
28 Madrid;Unión Europea (sin España);Septiembre;9.988
28 Madrid;Unión Europea (sin España);Octubre;12.054
28 Madrid;Unión Europea (sin España);Noviembre;9.322
28 Madrid;Unión Europea (sin España);Diciembre;6.632
28 Madrid;Alemania;Enero;624
28 Madrid;Alemania;Febrero;903
28 Madrid;Alemania;Marzo;1.023
28 Madrid;Alemania;Abril;1.470
28 Madrid;Alemania;Mayo;1.312
28 Madrid;Alemania;Junio;968
28 Madrid;Alemania;Julio;1.002
28 Madrid;Alemania;Agosto;901
28 Madrid;Alemania;Septiembre;1.304
28 Madrid;Alemania;Octubre;1.645
28 Madrid;Alemania;Noviembre;1.034
28 Madrid;Alemania;Diciembre;403
28 Madrid;Austria;Enero;106
28 Madrid;Austria;Febrero;184
28 Madrid;Austria;Marzo;235
28 Madrid;Austria;Abril;401
28 Madrid;Austria;Mayo;228
28 Madrid;Austria;Junio;203
28 Madrid;Austria;Julio;150
28 Madrid;Austria;Agosto;286
28 Madrid;Austria;Septiembre;446
28 Madrid;Austria;Octubre;569
28 Madrid;Austria;Noviembre;293
28 Madrid;Austria;Diciembre;151
28 Madrid;Bélgica;Enero;203
28 Madrid;Bélgica;Febrero;320
28 Madrid;Bélgica;Marzo;284
28 Madrid;Bélgica;Abril;413
28 Madrid;Bélgica;Mayo;214
28 Madrid;Bélgica;Junio;306
28 Madrid;Bélgica;Julio;312
28 Madrid;Bélgica;Agosto;391
28 Madrid;Bélgica;Septiembre;306
28 Madrid;Bélgica;Octubre;420
28 Madrid;Bélgica;Noviembre;253
28 Madrid;Bélgica;Diciembre;155
28 Madrid;Dinamarca;Enero;90
28 Madrid;Dinamarca;Febrero;88
28 Madrid;Dinamarca;Marzo;149
28 Madrid;Dinamarca;Abril;207
28 Madrid;Dinamarca;Mayo;211
28 Madrid;Dinamarca;Junio;184
28 Madrid;Dinamarca;Julio;209
28 Madrid;Dinamarca;Agosto;146
28 Madrid;Dinamarca;Septiembre;139
28 Madrid;Dinamarca;Octubre;247
28 Madrid;Dinamarca;Noviembre;163
28 Madrid;Dinamarca;Diciembre;49
28 Madrid;Finlandia;Enero;85
28 Madrid;Finlandia;Febrero;124
28 Madrid;Finlandia;Marzo;89
28 Madrid;Finlandia;Abril;152
28 Madrid;Finlandia;Mayo;116
28 Madrid;Finlandia;Junio;129
28 Madrid;Finlandia;Julio;115
28 Madrid;Finlandia;Agosto;32
28 Madrid;Finlandia;Septiembre;131
28 Madrid;Finlandia;Octubre;76
28 Madrid;Finlandia;Noviembre;193
28 Madrid;Finlandia;Diciembre;71
28 Madrid;Francia;Enero;1.138
28 Madrid;Francia;Febrero;1.415
28 Madrid;Francia;Marzo;1.522
28 Madrid;Francia;Abril;1.731
28 Madrid;Francia;Mayo;1.565
28 Madrid;Francia;Junio;1.368
28 Madrid;Francia;Julio;1.502
28 Madrid;Francia;Agosto;1.867
28 Madrid;Francia;Septiembre;1.597
28 Madrid;Francia;Octubre;1.891
28 Madrid;Francia;Noviembre;1.588
28 Madrid;Francia;Diciembre;1.095
28 Madrid;Grecia;Enero;..
28 Madrid;Grecia;Febrero;100
28 Madrid;Grecia;Marzo;106
28 Madrid;Grecia;Abril;114
28 Madrid;Grecia;Mayo;126
28 Madrid;Grecia;Junio;212
28 Madrid;Grecia;Julio;..
28 Madrid;Grecia;Agosto;79
28 Madrid;Grecia;Septiembre;74
28 Madrid;Grecia;Octubre;107
28 Madrid;Grecia;Noviembre;142
28 Madrid;Grecia;Diciembre;90
28 Madrid;Irlanda;Enero;225
28 Madrid;Irlanda;Febrero;282
28 Madrid;Irlanda;Marzo;171
28 Madrid;Irlanda;Abril;243
28 Madrid;Irlanda;Mayo;320
28 Madrid;Irlanda;Junio;286
28 Madrid;Irlanda;Julio;387
28 Madrid;Irlanda;Agosto;277
28 Madrid;Irlanda;Septiembre;207
28 Madrid;Irlanda;Octubre;245
28 Madrid;Irlanda;Noviembre;337
28 Madrid;Irlanda;Diciembre;170
28 Madrid;Italia;Enero;1.322
28 Madrid;Italia;Febrero;1.452
28 Madrid;Italia;Marzo;1.647
28 Madrid;Italia;Abril;2.432
28 Madrid;Italia;Mayo;1.595
28 Madrid;Italia;Junio;1.776
28 Madrid;Italia;Julio;1.461
28 Madrid;Italia;Agosto;1.641
28 Madrid;Italia;Septiembre;1.807
28 Madrid;Italia;Octubre;1.920
28 Madrid;Italia;Noviembre;1.487
28 Madrid;Italia;Diciembre;1.944
28 Madrid;Luxemburgo;Enero;..
28 Madrid;Luxemburgo;Febrero;24
28 Madrid;Luxemburgo;Marzo;31
28 Madrid;Luxemburgo;Abril;33
28 Madrid;Luxemburgo;Mayo;59
28 Madrid;Luxemburgo;Junio;24
28 Madrid;Luxemburgo;Julio;..
28 Madrid;Luxemburgo;Agosto;65
28 Madrid;Luxemburgo;Septiembre;14
28 Madrid;Luxemburgo;Octubre;17
28 Madrid;Luxemburgo;Noviembre;61
28 Madrid;Luxemburgo;Diciembre;21
28 Madrid;Países Bajos;Enero;303
28 Madrid;Países Bajos;Febrero;373
28 Madrid;Países Bajos;Marzo;414
28 Madrid;Países Bajos;Abril;528
28 Madrid;Países Bajos;Mayo;496
28 Madrid;Países Bajos;Junio;468
28 Madrid;Países Bajos;Julio;419
28 Madrid;Países Bajos;Agosto;282
28 Madrid;Países Bajos;Septiembre;287
28 Madrid;Países Bajos;Octubre;592
28 Madrid;Países Bajos;Noviembre;397
28 Madrid;Países Bajos;Diciembre;284
28 Madrid;Polonia;Enero;137
28 Madrid;Polonia;Febrero;298
28 Madrid;Polonia;Marzo;112
28 Madrid;Polonia;Abril;253
28 Madrid;Polonia;Mayo;351
28 Madrid;Polonia;Junio;350
28 Madrid;Polonia;Julio;288
28 Madrid;Polonia;Agosto;300
28 Madrid;Polonia;Septiembre;267
28 Madrid;Polonia;Octubre;394
28 Madrid;Polonia;Noviembre;288
28 Madrid;Polonia;Diciembre;196
28 Madrid;Portugal;Enero;682
28 Madrid;Portugal;Febrero;773
28 Madrid;Portugal;Marzo;774
28 Madrid;Portugal;Abril;1.362
28 Madrid;Portugal;Mayo;805
28 Madrid;Portugal;Junio;916
28 Madrid;Portugal;Julio;990
28 Madrid;Portugal;Agosto;1.109
28 Madrid;Portugal;Septiembre;807
28 Madrid;Portugal;Octubre;799
28 Madrid;Portugal;Noviembre;957
28 Madrid;Portugal;Diciembre;771
28 Madrid;Reino Unido;Enero;801
28 Madrid;Reino Unido;Febrero;1.337
28 Madrid;Reino Unido;Marzo;1.216
28 Madrid;Reino Unido;Abril;1.735
28 Madrid;Reino Unido;Mayo;1.342
28 Madrid;Reino Unido;Junio;1.201
28 Madrid;Reino Unido;Julio;1.477
28 Madrid;Reino Unido;Agosto;1.116
28 Madrid;Reino Unido;Septiembre;1.599
28 Madrid;Reino Unido;Octubre;1.994
28 Madrid;Reino Unido;Noviembre;1.111
28 Madrid;Reino Unido;Diciembre;595
28 Madrid;Republica Checa;Enero;72
28 Madrid;Republica Checa;Febrero;100
28 Madrid;Republica Checa;Marzo;128
28 Madrid;Republica Checa;Abril;90
28 Madrid;Republica Checa;Mayo;75
28 Madrid;Republica Checa;Junio;121
28 Madrid;Republica Checa;Julio;91
28 Madrid;Republica Checa;Agosto;42
28 Madrid;Republica Checa;Septiembre;58
28 Madrid;Republica Checa;Octubre;137
28 Madrid;Republica Checa;Noviembre;65
28 Madrid;Republica Checa;Diciembre;61
28 Madrid;Suecia;Enero;156
28 Madrid;Suecia;Febrero;180
28 Madrid;Suecia;Marzo;214
28 Madrid;Suecia;Abril;249
28 Madrid;Suecia;Mayo;302
28 Madrid;Suecia;Junio;245
28 Madrid;Suecia;Julio;176
28 Madrid;Suecia;Agosto;138
28 Madrid;Suecia;Septiembre;214
28 Madrid;Suecia;Octubre;197
28 Madrid;Suecia;Noviembre;229
28 Madrid;Suecia;Diciembre;105
28 Madrid;Resto de la UE;Enero;530
28 Madrid;Resto de la UE;Febrero;615
28 Madrid;Resto de la UE;Marzo;583
28 Madrid;Resto de la UE;Abril;597
28 Madrid;Resto de la UE;Mayo;714
28 Madrid;Resto de la UE;Junio;619
28 Madrid;Resto de la UE;Julio;646
28 Madrid;Resto de la UE;Agosto;759
28 Madrid;Resto de la UE;Septiembre;731
