Provincias;País de residencia;Meses;Total
Barcelona;Estados Unidos;Marzo;3.513
Barcelona;Estados Unidos;Abril;3.981
Barcelona;Estados Unidos;Mayo;4.607
Barcelona;Estados Unidos;Junio;6.612
Barcelona;Estados Unidos;Julio;10.126
Barcelona;Estados Unidos;Agosto;7.020
Barcelona;Estados Unidos;Septiembre;7.113
Barcelona;Estados Unidos;Octubre;5.211
Barcelona;Estados Unidos;Noviembre;2.603
Barcelona;Estados Unidos;Diciembre;4.675
Barcelona;Resto de América;Enero;7.610
Barcelona;Resto de América;Febrero;5.278
Barcelona;Resto de América;Marzo;6.691
Barcelona;Resto de América;Abril;6.173
Barcelona;Resto de América;Mayo;8.212
Barcelona;Resto de América;Junio;8.264
Barcelona;Resto de América;Julio;8.688
Barcelona;Resto de América;Agosto;5.577
Barcelona;Resto de América;Septiembre;10.608
Barcelona;Resto de América;Octubre;10.057
Barcelona;Resto de América;Noviembre;8.269
Barcelona;Resto de América;Diciembre;8.536
Barcelona;Países Africanos;Enero;868
Barcelona;Países Africanos;Febrero;1.285
Barcelona;Países Africanos;Marzo;1.272
Barcelona;Países Africanos;Abril;1.501
Barcelona;Países Africanos;Mayo;1.267
Barcelona;Países Africanos;Junio;1.089
Barcelona;Países Africanos;Julio;1.702
Barcelona;Países Africanos;Agosto;4.774
Barcelona;Países Africanos;Septiembre;2.444
Barcelona;Países Africanos;Octubre;2.777
Barcelona;Países Africanos;Noviembre;1.237
Barcelona;Países Africanos;Diciembre;1.692
Barcelona;Resto del mundo;Enero;10.854
Barcelona;Resto del mundo;Febrero;9.843
Barcelona;Resto del mundo;Marzo;11.346
Barcelona;Resto del mundo;Abril;11.007
Barcelona;Resto del mundo;Mayo;12.417
Barcelona;Resto del mundo;Junio;15.135
Barcelona;Resto del mundo;Julio;11.599
Barcelona;Resto del mundo;Agosto;9.827
Barcelona;Resto del mundo;Septiembre;16.116
Barcelona;Resto del mundo;Octubre;14.245
Barcelona;Resto del mundo;Noviembre;10.839
Barcelona;Resto del mundo;Diciembre;11.830
Girona;Total;Enero;21.411
Girona;Total;Febrero;22.468
Girona;Total;Marzo;26.524
Girona;Total;Abril;59.039
Girona;Total;Mayo;114.773
Girona;Total;Junio;224.855
Girona;Total;Julio;688.227
Girona;Total;Agosto;1.073.528
Girona;Total;Septiembre;255.622
Girona;Total;Octubre;63.657
Girona;Total;Noviembre;15.336
Girona;Total;Diciembre;25.862
Girona;Residentes en España;Enero;14.483
Girona;Residentes en España;Febrero;14.206
Girona;Residentes en España;Marzo;17.626
Girona;Residentes en España;Abril;25.991
Girona;Residentes en España;Mayo;27.927
Girona;Residentes en España;Junio;58.774
Girona;Residentes en España;Julio;163.492
Girona;Residentes en España;Agosto;347.999
Girona;Residentes en España;Septiembre;70.408
Girona;Residentes en España;Octubre;19.183
Girona;Residentes en España;Noviembre;8.849
Girona;Residentes en España;Diciembre;18.210
Girona;No residentes en España;Enero;6.928
Girona;No residentes en España;Febrero;8.262
Girona;No residentes en España;Marzo;8.899
Girona;No residentes en España;Abril;33.048
Girona;No residentes en España;Mayo;86.846
Girona;No residentes en España;Junio;166.081
Girona;No residentes en España;Julio;524.735
Girona;No residentes en España;Agosto;725.529
Girona;No residentes en España;Septiembre;185.213
Girona;No residentes en España;Octubre;44.474
Girona;No residentes en España;Noviembre;6.487
Girona;No residentes en España;Diciembre;7.652
Girona;Unión Europea (sin España);Enero;6.047
Girona;Unión Europea (sin España);Febrero;6.701
Girona;Unión Europea (sin España);Marzo;7.166
Girona;Unión Europea (sin España);Abril;28.472
Girona;Unión Europea (sin España);Mayo;81.607
Girona;Unión Europea (sin España);Junio;147.373
Girona;Unión Europea (sin España);Julio;488.784
Girona;Unión Europea (sin España);Agosto;698.735
Girona;Unión Europea (sin España);Septiembre;171.934
Girona;Unión Europea (sin España);Octubre;39.158
Girona;Unión Europea (sin España);Noviembre;5.168
Girona;Unión Europea (sin España);Diciembre;6.256
Girona;Alemania;Enero;1.260
Girona;Alemania;Febrero;904
Girona;Alemania;Marzo;2.170
Girona;Alemania;Abril;3.876
Girona;Alemania;Mayo;11.630
Girona;Alemania;Junio;29.224
Girona;Alemania;Julio;54.366
Girona;Alemania;Agosto;66.746
Girona;Alemania;Septiembre;46.380
Girona;Alemania;Octubre;13.115
Girona;Alemania;Noviembre;433
Girona;Alemania;Diciembre;180
Girona;Austria;Enero;..
Girona;Austria;Febrero;..
Girona;Austria;Marzo;..
Girona;Austria;Abril;..
Girona;Austria;Mayo;68
Girona;Austria;Junio;152
Girona;Austria;Julio;56
Girona;Austria;Agosto;345
Girona;Austria;Septiembre;156
Girona;Austria;Octubre;..
Girona;Austria;Noviembre;57
Girona;Austria;Diciembre;..
Girona;Bélgica;Enero;..
Girona;Bélgica;Febrero;..
Girona;Bélgica;Marzo;..
Girona;Bélgica;Abril;1.992
Girona;Bélgica;Mayo;1.211
Girona;Bélgica;Junio;4.401
Girona;Bélgica;Julio;44.166
Girona;Bélgica;Agosto;32.921
Girona;Bélgica;Septiembre;7.600
Girona;Bélgica;Octubre;356
Girona;Bélgica;Noviembre;201
Girona;Bélgica;Diciembre;231
Girona;Dinamarca;Enero;..
Girona;Dinamarca;Febrero;..
Girona;Dinamarca;Marzo;37
Girona;Dinamarca;Abril;..
Girona;Dinamarca;Mayo;649
Girona;Dinamarca;Junio;459
Girona;Dinamarca;Julio;10.590
Girona;Dinamarca;Agosto;1.088
Girona;Dinamarca;Septiembre;454
Girona;Dinamarca;Octubre;233
Girona;Dinamarca;Noviembre;..
Girona;Dinamarca;Diciembre;..
Girona;Finlandia;Enero;..
Girona;Finlandia;Febrero;85
Girona;Finlandia;Marzo;..
Girona;Finlandia;Abril;175
Girona;Finlandia;Mayo;106
Girona;Finlandia;Junio;297
Girona;Finlandia;Julio;732
Girona;Finlandia;Agosto;158
Girona;Finlandia;Septiembre;631
Girona;Finlandia;Octubre;282
Girona;Finlandia;Noviembre;..
Girona;Finlandia;Diciembre;..
Girona;Francia;Enero;3.060
Girona;Francia;Febrero;2.748
Girona;Francia;Marzo;2.246
Girona;Francia;Abril;16.941
Girona;Francia;Mayo;40.340
Girona;Francia;Junio;49.921
Girona;Francia;Julio;196.980
Girona;Francia;Agosto;428.663
Girona;Francia;Septiembre;59.662
Girona;Francia;Octubre;8.736
Girona;Francia;Noviembre;2.616
Girona;Francia;Diciembre;3.711
Girona;Grecia;Enero;..
Girona;Grecia;Febrero;..
Girona;Grecia;Marzo;..
Girona;Grecia;Abril;..
Girona;Grecia;Mayo;..
Girona;Grecia;Junio;..
Girona;Grecia;Julio;..
Girona;Grecia;Agosto;..
Girona;Grecia;Septiembre;3.522
Girona;Grecia;Octubre;..
Girona;Grecia;Noviembre;..
Girona;Grecia;Diciembre;..
Girona;Irlanda;Enero;..
Girona;Irlanda;Febrero;125
Girona;Irlanda;Marzo;..
Girona;Irlanda;Abril;..
Girona;Irlanda;Mayo;402
Girona;Irlanda;Junio;1.651
Girona;Irlanda;Julio;1.656
Girona;Irlanda;Agosto;654
Girona;Irlanda;Septiembre;982
Girona;Irlanda;Octubre;485
Girona;Irlanda;Noviembre;..
Girona;Irlanda;Diciembre;78
Girona;Italia;Enero;428
Girona;Italia;Febrero;356
Girona;Italia;Marzo;362
Girona;Italia;Abril;608
Girona;Italia;Mayo;874
Girona;Italia;Junio;4.173
Girona;Italia;Julio;20.264
Girona;Italia;Agosto;38.738
Girona;Italia;Septiembre;4.124
Girona;Italia;Octubre;592
Girona;Italia;Noviembre;452
Girona;Italia;Diciembre;280
Girona;Luxemburgo;Enero;..
Girona;Luxemburgo;Febrero;..
Girona;Luxemburgo;Marzo;..
Girona;Luxemburgo;Abril;50
Girona;Luxemburgo;Mayo;..
Girona;Luxemburgo;Junio;177
Girona;Luxemburgo;Julio;1.830
Girona;Luxemburgo;Agosto;456
Girona;Luxemburgo;Septiembre;510
Girona;Luxemburgo;Octubre;..
Girona;Luxemburgo;Noviembre;..
Girona;Luxemburgo;Diciembre;..
Girona;Países Bajos;Enero;84
Girona;Países Bajos;Febrero;338
Girona;Países Bajos;Marzo;496
Girona;Países Bajos;Abril;1.000
Girona;Países Bajos;Mayo;14.057
Girona;Países Bajos;Junio;23.034
Girona;Países Bajos;Julio;110.497
Girona;Países Bajos;Agosto;85.213
Girona;Países Bajos;Septiembre;20.118
Girona;Países Bajos;Octubre;7.294
Girona;Países Bajos;Noviembre;246
Girona;Países Bajos;Diciembre;348
Girona;Polonia;Enero;438
Girona;Polonia;Febrero;301
Girona;Polonia;Marzo;369
Girona;Polonia;Abril;296
Girona;Polonia;Mayo;1.365
Girona;Polonia;Junio;2.597
Girona;Polonia;Julio;4.939
Girona;Polonia;Agosto;2.179
Girona;Polonia;Septiembre;4.147
Girona;Polonia;Octubre;985
Girona;Polonia;Noviembre;..
Girona;Polonia;Diciembre;394
Girona;Portugal;Enero;..
Girona;Portugal;Febrero;324
Girona;Portugal;Marzo;38
Girona;Portugal;Abril;..
Girona;Portugal;Mayo;95
Girona;Portugal;Junio;34
Girona;Portugal;Julio;395
Girona;Portugal;Agosto;682
Girona;Portugal;Septiembre;36
Girona;Portugal;Octubre;..
Girona;Portugal;Noviembre;..
Girona;Portugal;Diciembre;..
Girona;Reino Unido;Enero;410
Girona;Reino Unido;Febrero;1.162
Girona;Reino Unido;Marzo;753
Girona;Reino Unido;Abril;2.329
Girona;Reino Unido;Mayo;9.671
Girona;Reino Unido;Junio;25.349
Girona;Reino Unido;Julio;34.683
Girona;Reino Unido;Agosto;38.128
Girona;Reino Unido;Septiembre;20.262
Girona;Reino Unido;Octubre;5.046
Girona;Reino Unido;Noviembre;238
Girona;Reino Unido;Diciembre;252
Girona;Republica Checa;Enero;..
Girona;Republica Checa;Febrero;..
Girona;Republica Checa;Marzo;..
Girona;Republica Checa;Abril;254
Girona;Republica Checa;Mayo;213
Girona;Republica Checa;Junio;300
Girona;Republica Checa;Julio;570
Girona;Republica Checa;Agosto;80
Girona;Republica Checa;Septiembre;688
Girona;Republica Checa;Octubre;210
Girona;Republica Checa;Noviembre;..
Girona;Republica Checa;Diciembre;..
Girona;Suecia;Enero;..
Girona;Suecia;Febrero;..
Girona;Suecia;Marzo;..
Girona;Suecia;Abril;39
Girona;Suecia;Mayo;252
Girona;Suecia;Junio;2.319
Girona;Suecia;Julio;4.010
Girona;Suecia;Agosto;680
Girona;Suecia;Septiembre;318
Girona;Suecia;Octubre;209
Girona;Suecia;Noviembre;..
Girona;Suecia;Diciembre;..
Girona;Resto de la UE;Enero;..
Girona;Resto de la UE;Febrero;352
Girona;Resto de la UE;Marzo;..
Girona;Resto de la UE;Abril;680
Girona;Resto de la UE;Mayo;626
Girona;Resto de la UE;Junio;3.286
Girona;Resto de la UE;Julio;3.050
Girona;Resto de la UE;Agosto;2.004
Girona;Resto de la UE;Septiembre;2.345
Girona;Resto de la UE;Octubre;1.557
Girona;Resto de la UE;Noviembre;698
Girona;Resto de la UE;Diciembre;735
Girona;Noruega;Enero;..
Girona;Noruega;Febrero;..
Girona;Noruega;Marzo;..
Girona;Noruega;Abril;..
Girona;Noruega;Mayo;172
Girona;Noruega;Junio;1.694
Girona;Noruega;Julio;4.700
Girona;Noruega;Agosto;1.048
Girona;Noruega;Septiembre;469
Girona;Noruega;Octubre;581
Girona;Noruega;Noviembre;..
Girona;Noruega;Diciembre;..
Girona;Rusia;Enero;311
Girona;Rusia;Febrero;292
Girona;Rusia;Marzo;571
Girona;Rusia;Abril;422
Girona;Rusia;Mayo;1.448
Girona;Rusia;Junio;7.618
Girona;Rusia;Julio;10.855
Girona;Rusia;Agosto;6.041
Girona;Rusia;Septiembre;6.544
Girona;Rusia;Octubre;1.720
Girona;Rusia;Noviembre;209
Girona;Rusia;Diciembre;240
Girona;Suiza;Enero;..
Girona;Suiza;Febrero;23
Girona;Suiza;Marzo;44
Girona;Suiza;Abril;230
Girona;Suiza;Mayo;520
Girona;Suiza;Junio;1.830
Girona;Suiza;Julio;11.823
Girona;Suiza;Agosto;9.617
Girona;Suiza;Septiembre;2.107
Girona;Suiza;Octubre;552
Girona;Suiza;Noviembre;60
Girona;Suiza;Diciembre;199
Girona;Resto de Europa;Enero;..
Girona;Resto de Europa;Febrero;256
Girona;Resto de Europa;Marzo;251
Girona;Resto de Europa;Abril;2.178
Girona;Resto de Europa;Mayo;1.364
Girona;Resto de Europa;Junio;3.273
Girona;Resto de Europa;Julio;2.731
Girona;Resto de Europa;Agosto;3.710
Girona;Resto de Europa;Septiembre;1.254
Girona;Resto de Europa;Octubre;576
Girona;Resto de Europa;Noviembre;111
Girona;Resto de Europa;Diciembre;69
Girona;Estados Unidos;Enero;..
Girona;Estados Unidos;Febrero;59
Girona;Estados Unidos;Marzo;29
Girona;Estados Unidos;Abril;161
Girona;Estados Unidos;Mayo;424
Girona;Estados Unidos;Junio;896
Girona;Estados Unidos;Julio;1.194
Girona;Estados Unidos;Agosto;450
Girona;Estados Unidos;Septiembre;347
Girona;Estados Unidos;Octubre;204
Girona;Estados Unidos;Noviembre;50
Girona;Estados Unidos;Diciembre;111
Girona;Resto de América;Enero;70
Girona;Resto de América;Febrero;92
Girona;Resto de América;Marzo;212
Girona;Resto de América;Abril;312
Girona;Resto de América;Mayo;360
Girona;Resto de América;Junio;951
Girona;Resto de América;Julio;1.176
Girona;Resto de América;Agosto;1.296
Girona;Resto de América;Septiembre;328
Girona;Resto de América;Octubre;377
Girona;Resto de América;Noviembre;98
Girona;Resto de América;Diciembre;264
Girona;Países Africanos;Enero;63
Girona;Países Africanos;Febrero;..
Girona;Países Africanos;Marzo;..
Girona;Países Africanos;Abril;262
Girona;Países Africanos;Mayo;309
Girona;Países Africanos;Junio;..
Girona;Países Africanos;Julio;344
Girona;Países Africanos;Agosto;356
Girona;Países Africanos;Septiembre;..
Girona;Países Africanos;Octubre;122
Girona;Países Africanos;Noviembre;..
Girona;Países Africanos;Diciembre;..
Girona;Resto del mundo;Enero;416
Girona;Resto del mundo;Febrero;840
Girona;Resto del mundo;Marzo;591
Girona;Resto del mundo;Abril;881
Girona;Resto del mundo;Mayo;643
Girona;Resto del mundo;Junio;2.242
Girona;Resto del mundo;Julio;3.127
Girona;Resto del mundo;Agosto;4.275
Girona;Resto del mundo;Septiembre;2.100
Girona;Resto del mundo;Octubre;1.184
Girona;Resto del mundo;Noviembre;791
Girona;Resto del mundo;Diciembre;496
Madrid;Total;Enero;91.845
Madrid;Total;Febrero;99.980
Madrid;Total;Marzo;116.444
Madrid;Total;Abril;121.667
Madrid;Total;Mayo;127.409
Madrid;Total;Junio;140.917
Madrid;Total;Julio;138.571
Madrid;Total;Agosto;135.826
Madrid;Total;Septiembre;144.559
Madrid;Total;Octubre;153.070
Madrid;Total;Noviembre;127.945
Madrid;Total;Diciembre;128.790
Madrid;Residentes en España;Enero;49.423
Madrid;Residentes en España;Febrero;50.592
Madrid;Residentes en España;Marzo;59.044
Madrid;Residentes en España;Abril;59.010
Madrid;Residentes en España;Mayo;56.358
Madrid;Residentes en España;Junio;58.508
Madrid;Residentes en España;Julio;58.698
Madrid;Residentes en España;Agosto;62.394
Madrid;Residentes en España;Septiembre;62.707
Madrid;Residentes en España;Octubre;65.173
Madrid;Residentes en España;Noviembre;59.783
Madrid;Residentes en España;Diciembre;72.263
Madrid;No residentes en España;Enero;42.422
Madrid;No residentes en España;Febrero;49.388
Madrid;No residentes en España;Marzo;57.401
Madrid;No residentes en España;Abril;62.657
Madrid;No residentes en España;Mayo;71.051
Madrid;No residentes en España;Junio;82.409
Madrid;No residentes en España;Julio;79.873
Madrid;No residentes en España;Agosto;73.432
Madrid;No residentes en España;Septiembre;81.852
Madrid;No residentes en España;Octubre;87.897
Madrid;No residentes en España;Noviembre;68.163
Madrid;No residentes en España;Diciembre;56.527
Madrid;Unión Europea (sin España);Enero;14.615
Madrid;Unión Europea (sin España);Febrero;19.373
Madrid;Unión Europea (sin España);Marzo;21.178
Madrid;Unión Europea (sin España);Abril;29.074
Madrid;Unión Europea (sin España);Mayo;28.601
Madrid;Unión Europea (sin España);Junio;26.867
Madrid;Unión Europea (sin España);Julio;28.055
Madrid;Unión Europea (sin España);Agosto;30.142
Madrid;Unión Europea (sin España);Septiembre;33.872
Madrid;Unión Europea (sin España);Octubre;37.365
Madrid;Unión Europea (sin España);Noviembre;27.515
Madrid;Unión Europea (sin España);Diciembre;22.836
Madrid;Alemania;Enero;1.128
Madrid;Alemania;Febrero;1.836
Madrid;Alemania;Marzo;2.167
Madrid;Alemania;Abril;2.921
Madrid;Alemania;Mayo;2.896
Madrid;Alemania;Junio;2.742
Madrid;Alemania;Julio;2.774
Madrid;Alemania;Agosto;2.066
Madrid;Alemania;Septiembre;4.110
Madrid;Alemania;Octubre;4.796
Madrid;Alemania;Noviembre;2.658
Madrid;Alemania;Diciembre;1.362
Madrid;Austria;Enero;153
Madrid;Austria;Febrero;420
Madrid;Austria;Marzo;392
Madrid;Austria;Abril;327
Madrid;Austria;Mayo;169
Madrid;Austria;Junio;564
Madrid;Austria;Julio;469
Madrid;Austria;Agosto;275
Madrid;Austria;Septiembre;389
Madrid;Austria;Octubre;777
Madrid;Austria;Noviembre;415
Madrid;Austria;Diciembre;372
Madrid;Bélgica;Enero;348
Madrid;Bélgica;Febrero;477
Madrid;Bélgica;Marzo;716
Madrid;Bélgica;Abril;919
Madrid;Bélgica;Mayo;603
Madrid;Bélgica;Junio;579
Madrid;Bélgica;Julio;1.290
Madrid;Bélgica;Agosto;1.068
Madrid;Bélgica;Septiembre;1.305
Madrid;Bélgica;Octubre;991
Madrid;Bélgica;Noviembre;751
Madrid;Bélgica;Diciembre;688
Madrid;Dinamarca;Enero;207
Madrid;Dinamarca;Febrero;195
Madrid;Dinamarca;Marzo;330
Madrid;Dinamarca;Abril;503
Madrid;Dinamarca;Mayo;386
Madrid;Dinamarca;Junio;252
Madrid;Dinamarca;Julio;898
Madrid;Dinamarca;Agosto;406
Madrid;Dinamarca;Septiembre;681
Madrid;Dinamarca;Octubre;802
Madrid;Dinamarca;Noviembre;732
Madrid;Dinamarca;Diciembre;263
Madrid;Finlandia;Enero;72
Madrid;Finlandia;Febrero;48
Madrid;Finlandia;Marzo;250
Madrid;Finlandia;Abril;346
Madrid;Finlandia;Mayo;396
Madrid;Finlandia;Junio;375
Madrid;Finlandia;Julio;629
Madrid;Finlandia;Agosto;233
Madrid;Finlandia;Septiembre;392
Madrid;Finlandia;Octubre;760
Madrid;Finlandia;Noviembre;314
Madrid;Finlandia;Diciembre;165
Madrid;Francia;Enero;1.557
Madrid;Francia;Febrero;2.869
Madrid;Francia;Marzo;3.515
Madrid;Francia;Abril;4.997
Madrid;Francia;Mayo;5.357
Madrid;Francia;Junio;3.430
Madrid;Francia;Julio;4.043
Madrid;Francia;Agosto;6.610
Madrid;Francia;Septiembre;3.671
Madrid;Francia;Octubre;5.404
Madrid;Francia;Noviembre;3.793
Madrid;Francia;Diciembre;3.989
Madrid;Grecia;Enero;124
Madrid;Grecia;Febrero;126
Madrid;Grecia;Marzo;271
Madrid;Grecia;Abril;430
Madrid;Grecia;Mayo;245
Madrid;Grecia;Junio;212
Madrid;Grecia;Julio;145
Madrid;Grecia;Agosto;433
Madrid;Grecia;Septiembre;383
Madrid;Grecia;Octubre;259
Madrid;Grecia;Noviembre;393
Madrid;Grecia;Diciembre;361
Madrid;Irlanda;Enero;140
Madrid;Irlanda;Febrero;385
Madrid;Irlanda;Marzo;374
Madrid;Irlanda;Abril;767
Madrid;Irlanda;Mayo;415
Madrid;Irlanda;Junio;1.477
Madrid;Irlanda;Julio;1.359
Madrid;Irlanda;Agosto;937
Madrid;Irlanda;Septiembre;1.128
Madrid;Irlanda;Octubre;1.179
Madrid;Irlanda;Noviembre;1.060
Madrid;Irlanda;Diciembre;667
Madrid;Italia;Enero;3.216
Madrid;Italia;Febrero;3.201
Madrid;Italia;Marzo;3.100
Madrid;Italia;Abril;4.557
Madrid;Italia;Mayo;4.373
Madrid;Italia;Junio;5.374
Madrid;Italia;Julio;4.539
Madrid;Italia;Agosto;6.322
Madrid;Italia;Septiembre;7.622
Madrid;Italia;Octubre;5.473
Madrid;Italia;Noviembre;5.168
Madrid;Italia;Diciembre;4.991
Madrid;Luxemburgo;Enero;..
Madrid;Luxemburgo;Febrero;..
Madrid;Luxemburgo;Marzo;..
Madrid;Luxemburgo;Abril;266
Madrid;Luxemburgo;Mayo;97
Madrid;Luxemburgo;Junio;..
Madrid;Luxemburgo;Julio;136
Madrid;Luxemburgo;Agosto;81
Madrid;Luxemburgo;Septiembre;..
Madrid;Luxemburgo;Octubre;18
Madrid;Luxemburgo;Noviembre;94
Madrid;Luxemburgo;Diciembre;80
Madrid;Países Bajos;Enero;458
Madrid;Países Bajos;Febrero;904
Madrid;Países Bajos;Marzo;1.402
Madrid;Países Bajos;Abril;2.320
Madrid;Países Bajos;Mayo;1.620
Madrid;Países Bajos;Junio;1.171
Madrid;Países Bajos;Julio;1.142
Madrid;Países Bajos;Agosto;1.354
Madrid;Países Bajos;Septiembre;1.337
Madrid;Países Bajos;Octubre;2.384
Madrid;Países Bajos;Noviembre;1.416
Madrid;Países Bajos;Diciembre;665
Madrid;Polonia;Enero;1.516
Madrid;Polonia;Febrero;1.389
Madrid;Polonia;Marzo;990
Madrid;Polonia;Abril;1.125
Madrid;Polonia;Mayo;948
Madrid;Polonia;Junio;1.528
Madrid;Polonia;Julio;1.896
Madrid;Polonia;Agosto;926
Madrid;Polonia;Septiembre;1.368
Madrid;Polonia;Octubre;1.400
Madrid;Polonia;Noviembre;1.137
Madrid;Polonia;Diciembre;687
Madrid;Portugal;Enero;2.183
Madrid;Portugal;Febrero;2.352
Madrid;Portugal;Marzo;2.731
Madrid;Portugal;Abril;2.609
Madrid;Portugal;Mayo;3.159
Madrid;Portugal;Junio;2.691
Madrid;Portugal;Julio;2.756
Madrid;Portugal;Agosto;2.872
Madrid;Portugal;Septiembre;3.660
Madrid;Portugal;Octubre;2.700
Madrid;Portugal;Noviembre;2.810
Madrid;Portugal;Diciembre;3.055
Madrid;Reino Unido;Enero;1.575
Madrid;Reino Unido;Febrero;2.898
Madrid;Reino Unido;Marzo;2.867
Madrid;Reino Unido;Abril;3.649
Madrid;Reino Unido;Mayo;4.594
Madrid;Reino Unido;Junio;3.869
Madrid;Reino Unido;Julio;3.597
Madrid;Reino Unido;Agosto;3.820
Madrid;Reino Unido;Septiembre;4.672
Madrid;Reino Unido;Octubre;6.255
Madrid;Reino Unido;Noviembre;3.404
Madrid;Reino Unido;Diciembre;2.174
Madrid;Republica Checa;Enero;199
Madrid;Republica Checa;Febrero;164
Madrid;Republica Checa;Marzo;195
Madrid;Republica Checa;Abril;184
Madrid;Republica Checa;Mayo;307
Madrid;Republica Checa;Junio;198
Madrid;Republica Checa;Julio;113
Madrid;Republica Checa;Agosto;232
Madrid;Republica Checa;Septiembre;234
Madrid;Republica Checa;Octubre;373
Madrid;Republica Checa;Noviembre;186
Madrid;Republica Checa;Diciembre;291
Madrid;Suecia;Enero;78
Madrid;Suecia;Febrero;501
Madrid;Suecia;Marzo;222
Madrid;Suecia;Abril;801
Madrid;Suecia;Mayo;487
Madrid;Suecia;Junio;564
Madrid;Suecia;Julio;513
Madrid;Suecia;Agosto;486
Madrid;Suecia;Septiembre;867
Madrid;Suecia;Octubre;934
Madrid;Suecia;Noviembre;754
Madrid;Suecia;Diciembre;740
Madrid;Resto de la UE;Enero;1.660
Madrid;Resto de la UE;Febrero;1.596
Madrid;Resto de la UE;Marzo;1.649
Madrid;Resto de la UE;Abril;2.355
Madrid;Resto de la UE;Mayo;2.551
Madrid;Resto de la UE;Junio;1.833
Madrid;Resto de la UE;Julio;1.754
Madrid;Resto de la UE;Agosto;2.021
Madrid;Resto de la UE;Septiembre;2.035
Madrid;Resto de la UE;Octubre;2.861
Madrid;Resto de la UE;Noviembre;2.431
Madrid;Resto de la UE;Diciembre;2.286
Madrid;Noruega;Enero;61
Madrid;Noruega;Febrero;61
Madrid;Noruega;Marzo;466
Madrid;Noruega;Abril;383
Madrid;Noruega;Mayo;460
Madrid;Noruega;Junio;484
Madrid;Noruega;Julio;663
Madrid;Noruega;Agosto;332
Madrid;Noruega;Septiembre;541
Madrid;Noruega;Octubre;567
Madrid;Noruega;Noviembre;396
Madrid;Noruega;Diciembre;240
Madrid;Rusia;Enero;1.475
Madrid;Rusia;Febrero;891
Madrid;Rusia;Marzo;1.232
Madrid;Rusia;Abril;828
Madrid;Rusia;Mayo;1.309
Madrid;Rusia;Junio;1.782
Madrid;Rusia;Julio;1.433
Madrid;Rusia;Agosto;2.386
Madrid;Rusia;Septiembre;1.952
Madrid;Rusia;Octubre;2.013
Madrid;Rusia;Noviembre;1.683
Madrid;Rusia;Diciembre;1.435
Madrid;Suiza;Enero;274
Madrid;Suiza;Febrero;225
Madrid;Suiza;Marzo;447
Madrid;Suiza;Abril;1.241
Madrid;Suiza;Mayo;818
Madrid;Suiza;Junio;577
Madrid;Suiza;Julio;348
Madrid;Suiza;Agosto;544
Madrid;Suiza;Septiembre;974
Madrid;Suiza;Octubre;1.009
Madrid;Suiza;Noviembre;638
Madrid;Suiza;Diciembre;537
Madrid;Resto de Europa;Enero;1.737
Madrid;Resto de Europa;Febrero;1.670
Madrid;Resto de Europa;Marzo;1.723
Madrid;Resto de Europa;Abril;1.652
Madrid;Resto de Europa;Mayo;1.581
Madrid;Resto de Europa;Junio;2.372
Madrid;Resto de Europa;Julio;2.020
Madrid;Resto de Europa;Agosto;1.103
Madrid;Resto de Europa;Septiembre;1.435
Madrid;Resto de Europa;Octubre;2.238
Madrid;Resto de Europa;Noviembre;1.909
Madrid;Resto de Europa;Diciembre;962
Madrid;Estados Unidos;Enero;2.638
Madrid;Estados Unidos;Febrero;2.472
Madrid;Estados Unidos;Marzo;5.778
Madrid;Estados Unidos;Abril;5.360
Madrid;Estados Unidos;Mayo;5.723
Madrid;Estados Unidos;Junio;11.930
Madrid;Estados Unidos;Julio;10.562
Madrid;Estados Unidos;Agosto;4.789
Madrid;Estados Unidos;Septiembre;6.149
Madrid;Estados Unidos;Octubre;5.474
Madrid;Estados Unidos;Noviembre;4.410
Madrid;Estados Unidos;Diciembre;3.924
Madrid;Resto de América;Enero;12.042
Madrid;Resto de América;Febrero;12.992
Madrid;Resto de América;Marzo;13.052
Madrid;Resto de América;Abril;14.670
Madrid;Resto de América;Mayo;21.989
Madrid;Resto de América;Junio;25.804
Madrid;Resto de América;Julio;20.629
Madrid;Resto de América;Agosto;14.924
Madrid;Resto de América;Septiembre;18.826
Madrid;Resto de América;Octubre;21.492
Madrid;Resto de América;Noviembre;16.576
Madrid;Resto de América;Diciembre;14.070
Madrid;Países Africanos;Enero;2.640
Madrid;Países Africanos;Febrero;3.271
Madrid;Países Africanos;Marzo;4.017
Madrid;Países Africanos;Abril;2.631
Madrid;Países Africanos;Mayo;2.400
Madrid;Países Africanos;Junio;2.793
Madrid;Países Africanos;Julio;3.554
Madrid;Países Africanos;Agosto;4.908
Madrid;Países Africanos;Septiembre;3.151
Madrid;Países Africanos;Octubre;3.316
Madrid;Países Africanos;Noviembre;2.421
Madrid;Países Africanos;Diciembre;3.093
Madrid;Resto del mundo;Enero;6.940
Madrid;Resto del mundo;Febrero;8.433
Madrid;Resto del mundo;Marzo;9.507
Madrid;Resto del mundo;Abril;6.818
Madrid;Resto del mundo;Mayo;8.172
Madrid;Resto del mundo;Junio;9.800
Madrid;Resto del mundo;Julio;12.610
Madrid;Resto del mundo;Agosto;14.305
Madrid;Resto del mundo;Septiembre;14.952
Madrid;Resto del mundo;Octubre;14.423
Madrid;Resto del mundo;Noviembre;12.613
Madrid;Resto del mundo;Diciembre;9.430
